time	COG_x	COG_y	COG_z	Pr_x	Pr_y	Pr_z	Pl_x	Pl_y	Pl_z	COG_Vx	COG_Vy	
0.875	-4.95478e-05	0.0461225	0.222554	-7.15919e-05	-0.00987898	0.00240144	-7.10032e-05	0.0700905	6.11903e-05	0	-0.0849441
0.9	-4.9597e-05	0.0438307	0.222552	-7.14702e-05	-0.00988445	0.00158775	-7.08974e-05	0.0700851	6.15096e-05	0	-0.0995906
0.925	-4.96305e-05	0.0411448	0.22255	-7.13404e-05	-0.00989082	0.000933052	-7.07776e-05	0.0700788	6.17138e-05	0	-0.116685
0.95	-4.96492e-05	0.0379986	0.222549	-7.11994e-05	-0.00989826	0.000453458	-7.06404e-05	0.0700713	6.18003e-05	0	-0.136646
0.975	-4.96489e-05	0.034315	0.222548	-7.10432e-05	-0.00990697	0.000160785	-7.04812e-05	0.0700626	6.17743e-05	0	-0.159966
1	-4.96487e-05	0.0300033	0.222548	-7.0866e-05	-0.00991714	6.22504e-05	-7.02941e-05	0.0700525	6.16506e-05	0	-0.187216
0	-4.96487e-05	0.0300033	0.222548	-7.0866e-05	-0.00991714	6.22504e-05	-7.02941e-05	0.0700525	6.16506e-05	0	-0.187216
0.025	-4.9647e-05	0.0256916	0.222548	-7.0689e-05	-0.00992731	6.1994e-05	-7.01075e-05	0.0700423	0.000159804	0	-0.159966
0.05	-4.96387e-05	0.022008	0.222549	-7.0537e-05	-0.00993599	6.16954e-05	-6.99529e-05	0.0700336	0.000452152	0	-0.136646
0.075	-4.96188e-05	0.0188618	0.22255	-7.04086e-05	-0.00994341	6.13316e-05	-6.9828e-05	0.0700262	0.000931467	0	-0.116685
0.1	-4.95841e-05	0.0161759	0.222552	-7.03016e-05	-0.00994973	6.08905e-05	-6.97301e-05	0.0700199	0.00158593	0	-0.0995906
0.125	-4.95339e-05	0.0138841	0.222554	-7.02141e-05	-0.00995512	6.03691e-05	-6.96564e-05	0.0700145	0.00239941	0	-0.0849441
0.15	-4.94685e-05	0.0119302	0.222557	-7.01439e-05	-0.00995971	5.9771e-05	-6.96041e-05	0.0700099	0.00335188	0	-0.0723851
0.175	-4.93891e-05	0.0102661	0.222561	-7.00889e-05	-0.0099636	5.91051e-05	-6.95703e-05	0.0700059	0.00441987	0	-0.061605
0.2	-4.9298e-05	0.00885093	0.222565	-7.00471e-05	-0.0099669	5.83841e-05	-6.95521e-05	0.0700026	0.00557709	0	-0.0523389
