L_C_roll	L_A_roll	L_Linear	L_C_roll_c	L_A_roll_c	
4.08791	-4.08791	0	-64.56	21.52	
4.61538	-4.61538	0	-782.79	51.11	
5.31868	-5.14286	0	-177.54	430.4	
5.93407	-5.93407	0	-172.16	-29.59	
6.46154	-6.46154	0	207.13	-564.9	
6.98901	-6.98901	0	-274.38	-223.27	
7.42857	-7.51648	0	279.76	-126.43	
7.95604	-7.95604	0	139.88	-217.89	
8.30769	-8.48352	0	236.72	-43.04	
8.74725	-8.92308	0	8.07	-94.15	
9.27473	-9.36264	0	290.52	-13.45	
9.62637	-9.71429	0	368.53	-83.39	
9.89011	-10.1538	0	-134.5	-48.42	
10.1538	-10.2418	0	250.17	-86.08	
10.5055	-10.5934	0	586.42	-5.38	
10.7692	-10.7692	0	613.32	-347.01	
10.7692	-10.7692	0	279.76	338.94	
10.7692	-10.8571	0	247.48	-309.35	
10.7692	-10.6813	0	352.39	110.29	
10.7692	-10.5934	0	75.32	-279.76	
10.5934	-10.5934	0	83.39	-123.74	
10.3297	-10.3297	0	-2.69	-204.44	
10.0659	-9.97802	0	172.16	-118.36	
9.89011	-9.71429	0	833.9	-247.48	
9.27473	-9.36264	0	559.52	-199.06	
8.83516	-8.92308	0	-56.49	-201.75	
8.48352	-8.48352	0	-473.44	-185.61	
8.13187	-7.86813	0	-188.3	-371.22	
7.69231	-7.51648	0	-220.58	-177.54	
