time	R_C_yaw	R_C_roll	R_C_pitch	R_Linear	R_A_pitch	R_A_roll	L_C_yaw	L_C_roll	L_C_pitch	L_Linear	L_A_pitch	L_A_roll	
0.12	0.016933	-1.66461	1.42643	-0.0147542	-1.39088	1.69333	0.0177282	-5.69657	1.39583	-0.0216246	-1.36368	5.72242	
0.13	0.0170761	-1.87374	1.43038	-0.0139024	-1.39482	1.90245	0.0178514	-5.8949	1.39542	-0.0217375	-1.36326	5.92075	
0.14	0.0172117	-2.07184	1.43458	-0.0129985	-1.39902	2.10055	0.0179669	-6.08094	1.39502	-0.021847	-1.36285	6.10678	
0.15	0.0173402	-2.25964	1.43904	-0.0120456	-1.40347	2.28835	0.0180754	-6.25542	1.39463	-0.0219529	-1.36245	6.28126	
0.16	0.0174622	-2.43781	1.44372	-0.0110473	-1.40815	2.46652	0.0181771	-6.41903	1.39426	-0.0220549	-1.36207	6.44487	
0.17	0.0175781	-2.60695	1.44863	-0.0100072	-1.41306	2.63567	0.0182726	-6.57241	1.3939	-0.022153	-1.36169	6.59826	
0.18	0.0176882	-2.76764	1.45375	-0.00892932	-1.41817	2.79636	0.0183621	-6.71619	1.39355	-0.0222471	-1.36134	6.74203	
0.19	0.0177929	-2.92038	1.45906	-0.00781783	-1.42348	2.9491	0.018446	-6.85091	1.39322	-0.0223371	-1.36099	6.87676	
0.2	0.0178925	-3.06565	1.46455	-0.00667704	-1.42896	3.09436	0.0185247	-6.97712	1.3929	-0.0224232	-1.36067	7.00297	
0.21	0.0179873	-3.20386	1.47019	-0.00551143	-1.4346	3.23258	0.0185984	-7.09531	1.39259	-0.0225052	-1.36035	7.12116	
0.22	0.0180776	-3.33541	1.47597	-0.0043256	-1.44038	3.36413	0.0186674	-7.20595	1.3923	-0.0225833	-1.36006	7.2318	
0.23	0.0181636	-3.46065	1.48188	-0.00312424	-1.44627	3.48937	0.0187321	-7.30948	1.39203	-0.0226574	-1.35977	7.33532	
0.24	0.0182454	-3.5799	1.48787	-0.00191215	-1.45227	3.60862	0.0187925	-7.40629	1.39176	-0.0227278	-1.3595	7.43213	
0.25	0.0183234	-3.69343	1.49395	-0.000694169	-1.45834	3.72215	0.018849	-7.49677	1.39152	-0.0227944	-1.35925	7.52262	
0.26	0.0183977	-3.8015	1.50008	0.00052484	-1.46446	3.83022	0.0189019	-7.58128	1.39128	-0.0228574	-1.35901	7.60713	
0.27	0.0184684	-3.90433	1.50623	0.00173999	-1.47061	3.93305	0.0189512	-7.66015	1.39106	-0.0229168	-1.35878	7.686	
0.28	0.0185356	-4.00213	1.51239	0.0029464	-1.47676	4.03085	0.0189971	-7.73369	1.39085	-0.0229727	-1.35857	7.75953	
0.29	0.0185995	-4.09506	1.51853	0.00413923	-1.4829	4.12377	0.01904	-7.80218	1.39066	-0.0230254	-1.35836	7.82802	
0.3	0.0186602	-4.18327	1.52462	0.00531369	-1.48898	4.21198	0.0190799	-7.86589	1.39047	-0.0230747	-1.35817	7.89174	
0.31	0.0187178	-4.26689	1.53064	0.00646505	-1.495	4.29561	0.0191169	-7.92508	1.3903	-0.023121	-1.358	7.95093	
0.32	0.0187723	-4.34603	1.53655	0.00758869	-1.50091	4.37475	0.0191513	-7.97997	1.39014	-0.0231642	-1.35783	8.00582	
0.33	0.0188237	-4.42079	1.54234	0.00868008	-1.50669	4.4495	0.0191831	-8.03078	1.38999	-0.0232045	-1.35768	8.05663	
0.34	0.0188723	-4.49123	1.54798	0.00973485	-1.51233	4.51995	0.0192125	-8.07771	1.38985	-0.0232419	-1.35753	8.10356	
0.35	0.0189179	-4.55742	1.55343	0.0107487	-1.51778	4.58614	0.0192396	-8.12094	1.38972	-0.0232766	-1.3574	8.14678	
0.36	0.0189606	-4.61941	1.55868	0.0117177	-1.52302	4.64812	0.0192644	-8.16064	1.3896	-0.0233086	-1.35728	8.18648	
0.37	0.0190004	-4.67722	1.5637	0.0126378	-1.52804	4.70594	0.0192872	-8.19696	1.38949	-0.023338	-1.35716	8.2228	
0.38	0.0190374	-4.73089	1.56846	0.0135054	-1.53279	4.75961	0.0193079	-8.23004	1.38939	-0.0233649	-1.35706	8.25589	
0.39	0.0190716	-4.78043	1.57293	0.0143169	-1.53727	4.80915	0.0193267	-8.26002	1.38929	-0.0233894	-1.35696	8.28587	
0.4	0.0191029	-4.82586	1.57711	0.0150692	-1.54144	4.85458	0.0193437	-8.28701	1.38921	-0.0234116	-1.35688	8.31286	
0.41	0.0191314	-4.86717	1.58095	0.0157591	-1.54528	4.89588	0.0193588	-8.31112	1.38914	-0.0234314	-1.3568	8.33697	
0.42	0.0191571	-4.90436	1.58445	0.016384	-1.54878	4.93308	0.0193721	-8.33244	1.38907	-0.023449	-1.35674	8.35828	
0.43	0.0191799	-4.93743	1.58759	0.0169413	-1.55191	4.96615	0.0193838	-8.35105	1.38901	-0.0234644	-1.35668	8.37689	
0.44	0.0191999	-4.96637	1.59034	0.0174288	-1.55466	4.99508	0.0193938	-8.36702	1.38896	-0.0234776	-1.35663	8.39287	
0.45	0.019217	-4.99116	1.59269	0.0178446	-1.55701	5.01988	0.0194022	-8.38043	1.38892	-0.0234888	-1.35658	8.40627	
0.46	0.0192312	-5.0118	1.59464	0.0181868	-1.55896	5.04052	0.0194091	-8.39131	1.38889	-0.0234978	-1.35655	8.41715	
0.47	0.0192426	-5.02828	1.59616	0.0184543	-1.56048	5.057	0.0194143	-8.39971	1.38886	-0.0235048	-1.35652	8.42556	
0.48	0.0192511	-5.04059	1.59725	0.0186459	-1.56157	5.06931	0.0194181	-8.40567	1.38884	-0.0235098	-1.3565	8.43151	
0.49	0.0192567	-5.04871	1.59791	0.0187609	-1.56223	5.07743	0.0194203	-8.4092	1.38883	-0.0235127	-1.35649	8.43505	
0.5	0.0192594	-5.05264	1.59812	0.0187987	-1.56244	5.08136	0.019421	-8.41033	1.38883	-0.0235137	-1.35649	8.43617	
0.51	0.0192592	-5.05237	1.5979	0.0187593	-1.56222	5.08109	0.0194202	-8.40905	1.38883	-0.0235126	-1.35649	8.4349	
0.52	0.0192561	-5.0479	1.59724	0.0186428	-1.56155	5.07661	0.0194179	-8.40536	1.38884	-0.0235095	-1.3565	8.43121	
0.53	0.0192501	-5.03922	1.59614	0.0184496	-1.56046	5.06793	0.019414	-8.39925	1.38886	-0.0235044	-1.35652	8.4251	
0.54	0.0192412	-5.02633	1.59461	0.0181806	-1.55893	5.05505	0.0194087	-8.39069	1.38889	-0.0234973	-1.35655	8.41654	
0.55	0.0192294	-5.00924	1.59266	0.0178368	-1.55698	5.03795	0.0194018	-8.37965	1.38892	-0.0234881	-1.35658	8.4055	
0.56	0.0192147	-4.98793	1.5903	0.0174196	-1.55462	5.01665	0.0193932	-8.36609	1.38897	-0.0234769	-1.35663	8.39193	
0.57	0.0191971	-4.96243	1.58754	0.0169307	-1.55186	4.99114	0.0193831	-8.34995	1.38902	-0.0234635	-1.35668	8.37579	
0.58	0.0191766	-4.93271	1.5844	0.016372	-1.54872	4.96143	0.0193713	-8.33117	1.38907	-0.0234479	-1.35674	8.35702	
0.59	0.0191532	-4.89879	1.58089	0.0157458	-1.54522	4.92751	0.0193579	-8.30968	1.38914	-0.0234302	-1.35681	8.33552	
0.6	0.0191269	-4.86067	1.57704	0.0150545	-1.54137	4.88938	0.0193426	-8.28539	1.38922	-0.0234102	-1.35688	8.31124	
0.61	0.0190977	-4.81832	1.57286	0.0143011	-1.53719	4.84704	0.0193256	-8.25822	1.3893	-0.023388	-1.35697	8.28406	
0.62	0.0190655	-4.77175	1.56838	0.0134884	-1.53271	4.80047	0.0193067	-8.22804	1.38939	-0.0233633	-1.35707	8.25389	
