time	COG_x	COG_y	COG_z	Pr_x	Pr_y	Pr_z	Pl_x	Pl_y	Pl_z	COG_Vx	COG_Vy	
0.22	0	0.0907998	0.255	-7.49027e-05	-0.000479413	5.90778e-05	-7.48334e-05	0.104745	5.89234e-05	0	0.0806607
0.24	0	0.0923106	0.255	-7.49345e-05	-0.000470173	5.91516e-05	-7.4866e-05	0.104747	5.8995e-05	0	0.070611
0.26	0	0.0936315	0.255	-7.49621e-05	-0.000460193	5.9217e-05	-7.48942e-05	0.104749	5.90585e-05	0	0.0616492
0.28	0	0.0947829	0.255	-7.49859e-05	-0.000449444	5.92746e-05	-7.49187e-05	0.104751	5.91146e-05	0	0.0536373
0.3	0	0.0957825	0.255	-7.50065e-05	-0.000437915	5.93251e-05	-7.49398e-05	0.104752	5.91639e-05	0	0.0464519
0.32	0	0.0966457	0.255	-7.5024e-05	-0.000425616	5.93691e-05	-7.49579e-05	0.104753	5.9207e-05	0	0.0399822
0.34	0	0.0973859	0.255	-7.5039e-05	-0.000412576	5.94069e-05	-7.49734e-05	0.104754	5.92442e-05	0	0.0341286
0.36	0	0.0980144	0.255	-7.50515e-05	-0.000398839	5.94391e-05	-7.49865e-05	0.104755	5.9276e-05	0	0.0288008
0.38	0	0.0985409	0.255	-7.5062e-05	-0.000384466	5.94661e-05	-7.49974e-05	0.104756	5.93028e-05	0	0.0239167
0.4	0	0.0989735	0.255	-7.50705e-05	-0.000369533	5.94882e-05	-7.50064e-05	0.104757	5.9325e-05	0	0.0194012
0.42	0	0.0993189	0.255	-7.50772e-05	-0.000354129	5.95058e-05	-7.50135e-05	0.104757	5.93427e-05	0	0.0151846
0.44	0	0.0995824	0.255	-7.50822e-05	-0.000338353	5.9519e-05	-7.50189e-05	0.104757	5.93563e-05	0	0.011202
0.46	0	0.0997681	0.255	-7.50856e-05	-0.000322315	5.9528e-05	-7.50228e-05	0.104758	5.93659e-05	0	0.00739197
0.48	0	0.0998789	0.255	-7.50875e-05	-0.000306132	5.95331e-05	-7.5025e-05	0.104758	5.93716e-05	0	0.00369583
