time	COG_x	COG_y	COG_z	Pr_x	Pr_y	Pr_z	Pl_x	Pl_y	Pl_z	COG_Vx	COG_Vy	
0.925	0	0.0411943	0.25	-8.25775e-05	-0.00100356	0.00224071	-8.24808e-05	0.0600861	6.43168e-05	0	-0.116685
0.95	0	0.0380341	0.25	-8.24376e-05	-0.000409116	0.00104151	-8.23941e-05	0.060081	6.4204e-05	0	-0.136646
0.975	0	0.034334	0.25	-8.23021e-05	-4.93157e-05	0.000309919	-8.22911e-05	0.0600751	6.40794e-05	0	-0.159966
1	0	0.0300031	0.25	-8.21688e-05	6.66827e-05	6.3944e-05	-8.21687e-05	0.0600682	6.39439e-05	0	-0.187216
0	0	0.0300031	0.25	-8.21688e-05	6.66827e-05	6.3944e-05	-8.21687e-05	0.0600682	6.39439e-05	0	-0.187216
0.025	0	0.0256721	0.25	-8.20444e-05	5.97681e-05	6.38197e-05	-8.20481e-05	0.0601842	0.000309652	0	-0.159966
0.05	0	0.021972	0.25	-8.19365e-05	5.38601e-05	6.37223e-05	-8.19512e-05	0.0605441	0.001041	0	-0.136646
0.075	0	0.0188119	0.25	-8.18432e-05	4.88139e-05	6.36456e-05	-8.18752e-05	0.0611386	0.00223997	0	-0.116685
0.1	0	0.0161139	0.25	-8.17628e-05	4.45057e-05	6.35848e-05	-8.18175e-05	0.0619529	0.00387703	0	-0.0995906
0.125	0	0.013812	0.25	-8.16936e-05	4.08297e-05	6.35364e-05	-8.17755e-05	0.0629667	0.00591188	0	-0.0849441
0.15	0	0.0118494	0.25	-8.16342e-05	3.76955e-05	6.34976e-05	-8.17468e-05	0.0641549	0.0082944	0	-0.0723851
0.175	0	0.0101779	0.25	-8.15833e-05	3.50263e-05	6.34663e-05	-8.1729e-05	0.065488	0.0109659	0	-0.061605
0.2	0	0.0087565	0.25	-8.15398e-05	3.27564e-05	6.3441e-05	-8.172e-05	0.0669332	0.0138607	0	-0.0523389
0.225	0	0.00755024	0.25	-8.15028e-05	3.08301e-05	6.34205e-05	-8.17178e-05	0.0684546	0.0169074	0	-0.044359
0.25	0	0.00652947	0.25	-8.14713e-05	2.92e-05	6.34038e-05	-8.17205e-05	0.0700148	0.020031	0	-0.0374692
0.275	0	0.00566911	0.25	-8.14447e-05	2.7826e-05	6.33902e-05	-8.17268e-05	0.0715752	0.0231546	0	-0.0315002
0.3	0	0.00494801	0.25	-8.14223e-05	2.66745e-05	6.33791e-05	-8.17351e-05	0.0730973	0.0262013	0	-0.0263054
0.325	0	0.00434846	0.25	-8.14037e-05	2.5717e-05	6.33702e-05	-8.17444e-05	0.0745437	0.029096	0	-0.021757
0.35	0	0.00385571	0.25	-8.13884e-05	2.49302e-05	6.3363e-05	-8.17538e-05	0.0758786	0.0317676	0	-0.0177433
0.375	0	0.00345766	0.25	-8.1376e-05	2.42945e-05	6.33573e-05	-8.17627e-05	0.0770692	0.0341502	0	-0.0141656
0.4	0	0.00314453	0.25	-8.13662e-05	2.37945e-05	6.33529e-05	-8.17705e-05	0.078086	0.0361851	0	-0.0109361
0.425	0	0.00290862	0.25	-8.13589e-05	2.34177e-05	6.33496e-05	-8.17768e-05	0.0789041	0.0378222	0	-0.00797533
