time	COG_x	COG_y	COG_z	Pr_x	Pr_y	Pr_z	Pl_x	Pl_y	Pl_z	COG_Vx	COG_Vy	BODY_x	BODY_y	BODY_z	
0.275	0.065735	0.0368609	0.233088	0.0369861	-0.00547088	2.83082e-05	0.0891997	0.0741942	2.87681e-05	0.0857706	0.102651	0.0717026	0.0375501	0.297987
0.3	0.0678597	0.0394063	0.233088	0.0369908	-0.00546507	2.84039e-05	0.0892043	0.0742	2.87238e-05	0.0844196	0.101237	0.0746908	0.0411102	0.297965
0.325	0.0699414	0.0419047	0.233088	0.0369954	-0.00545938	2.85327e-05	0.089209	0.0742057	2.8715e-05	0.0823214	0.0988787	0.0776195	0.0446044	0.297956
0.35	0.0719613	0.0443324	0.233088	0.0369999	-0.00545384	2.86907e-05	0.0892134	0.0742113	2.87392e-05	0.0794788	0.0955777	0.0804629	0.0480003	0.297961
0.375	0.0739011	0.046666	0.233088	0.0370042	-0.00544852	2.88731e-05	0.0892177	0.0742166	2.87928e-05	0.0758945	0.0913337	0.0831948	0.0512652	0.297977
0.4	0.0757423	0.048882	0.233087	0.0370082	-0.00544347	2.90737e-05	0.0892218	0.0742217	2.88709e-05	0.0715712	0.0861465	0.0857895	0.0543666	0.298003
0.425	0.0774663	0.0509567	0.233087	0.0370121	-0.00543874	2.92857e-05	0.0892257	0.0742264	2.89681e-05	0.0665115	0.0800163	0.0882209	0.0572716	0.298037
0.45	0.0790549	0.0528667	0.233086	0.0370156	-0.00543439	2.95015e-05	0.0892292	0.0742308	2.9078e-05	0.0607183	0.072943	0.0904629	0.0599472	0.298075
0.475	0.0804899	0.0545885	0.233086	0.0370188	-0.00543047	2.97129e-05	0.0892324	0.0742348	2.91938e-05	0.0541942	0.0649266	0.0924895	0.0623603	0.298117
0.5	0.081753	0.0560985	0.233085	0.0370216	-0.00542702	2.99114e-05	0.0892352	0.0742382	2.93081e-05	0.0469419	0.0559671	0.0942746	0.0644776	0.298158
0	0.081753	0.0560985	0.233085	0.0370216	-0.00542702	2.99114e-05	0.0892352	0.0742382	2.93081e-05	0.0505484	0.0559689	0.0942746	0.0644776	0.298158
