L_C_roll_angle	L_C_pitch_angle	L_linear_dis	L_A_pitch_angle	L_A_roll_angle	R_C_roll_angle	R_C_pitch_angle	R_linear_dis	R_A_pitch_angle	R_A_roll_angle	L_C_roll_current	L_C_pitch_current	L_A_pitch_current	L_A_roll_current	R_C_roll_current	R_C_pitch_current	R_A_pitch_current	R_A_roll_current	
8.39396	5.67033	0.00343612	-5.58242	-8.68681	10.241	5.31868	0.0236405	-5.91209	-10.478	78.01	24.21	96.84	-16.14	69.94	126.43	-72.63	-13.45	
8.56978	5.67033	0.00450131	-5.58242	-8.95055	10.4168	5.31868	0.0248088	-6	-10.6538	37.66	48.42	91.46	0	61.87	126.43	-37.66	-13.45	
8.56978	5.58242	0.00439823	-5.67033	-8.51099	10.4168	5.31868	0.0248431	-5.91209	-10.6538	56.49	51.11	64.56	-21.52	13.45	134.5	-37.66	0	
8.56978	5.67033	0.00432951	-5.67033	-8.77473	10.4168	5.31868	0.0239497	-5.91209	-10.478	0	53.8	53.8	-32.28	0	118.36	-67.25	34.97	
8.48187	5.58242	0.00412334	-5.23077	-8.51099	10.4168	5.31868	0.0212352	-5.73626	-10.3901	0	51.11	53.8	-67.25	0	94.15	-18.83	16.14	
8.39396	5.67033	0.00422642	-5.58242	-8.5989	10.4168	5.31868	0.0171806	-5.82418	-10.1264	-5.38	72.63	83.39	-13.45	-5.38	67.25	-40.35	26.9	
8.39396	5.67033	0.00285198	-5.40659	-8.33516	10.3289	5.23077	0.0121295	-5.82418	-10.1264	0	96.84	37.66	-80.7	-24.21	107.6	-86.08	59.18	
8.13022	5.75824	0.00171806	-5.31868	-8.24725	10.0652	5.23077	0.0070784	-5.56044	-9.86264	16.14	83.39	10.76	-67.25	-56.49	115.67	-67.25	69.94	
8.04231	5.75824	0.000171806	-5.40659	-7.98352	9.80143	5.14286	0.00298942	-5.56044	-9.24725	0	88.77	72.63	-2.69	-69.94	83.39	-99.53	29.59	
7.9544	5.75824	-0	-5.58242	-7.8956	9.44978	5.05495	-3.43612e-05	-5.56044	-9.07143	-43.04	88.77	56.49	-18.83	-78.01	110.29	-83.39	21.52	
7.86648	5.75824	3.43612e-05	-5.58242	-7.63187	9.27396	5.05495	-0.00058414	-5.56044	-8.80769	-32.28	88.77	53.8	0	-110.29	99.53	-72.63	8.07	
7.51484	5.75824	-0	-5.58242	-7.36813	8.92231	5.05495	-0.000549779	-5.64835	-8.45604	-72.63	88.77	53.8	29.59	-102.22	91.46	-75.32	18.83	
7.33901	5.75824	-0	-5.58242	-7.1044	8.57066	5.05495	-0.000549779	-5.56044	-8.28022	-64.56	88.77	59.18	-18.83	-91.46	91.46	-72.63	-18.83	
7.2511	5.75824	-0	-5.58242	-6.92857	8.39484	5.05495	-0.000549779	-5.56044	-8.1044	-94.15	88.77	61.87	0	-145.26	91.46	-72.63	-10.76	
6.89945	5.75824	-0	-5.58242	-6.48901	8.21901	5.05495	-0.000515418	-5.56044	-7.75275	-169.47	88.77	53.8	0	-156.02	91.46	-72.63	-10.76	
6.63571	5.75824	-0	-5.58242	-6.04945	7.77945	5.05495	-0.000412334	-5.56044	-7.13736	-169.47	88.77	61.87	0	-147.95	94.15	-72.63	-10.76	
6.10824	5.75824	0.000137445	-5.67033	-5.60989	7.25198	5.05495	-0.000446695	-5.56044	-6.52198	-156.02	88.77	45.73	45.73	-102.22	91.46	-78.01	-8.07	
5.49286	5.75824	0.000274889	-5.58242	-4.73077	6.63659	5.05495	-0.000412334	-5.56044	-5.90659	-142.57	88.77	64.56	0	-121.05	94.15	-75.32	-18.83	
4.96538	5.75824	0.000240528	-5.58242	-4.2033	6.02121	5.05495	0.000240528	-5.56044	-5.46703	-150.64	88.77	37.66	-29.59	-129.12	91.46	-78.01	-21.52	
4.35	5.75824	0.000137445	-5.58242	-3.58791	5.31791	5.05495	0.00113392	-5.56044	-4.76374	-142.57	88.77	59.18	0	-145.26	91.46	-78.01	-16.14	
3.6467	5.75824	0.000721585	-5.58242	-2.97253	4.61462	5.05495	0.00171806	-5.56044	-3.88462	-137.19	88.77	61.87	0	-139.88	115.67	-75.32	-10.76	
2.85549	5.75824	0.00137445	-5.58242	-2.35714	3.99923	5.05495	0.00202731	-5.56044	-3.18132	-166.78	88.77	59.18	0	-147.95	118.36	-75.32	-13.45	
2.1522	5.75824	0.00137445	-5.58242	-1.47802	3.29593	5.05495	0.00237092	-5.56044	-2.56593	-145.26	88.77	59.18	-8.07	-145.26	110.29	-72.63	-16.14	
1.4489	5.75824	0.00137445	-5.58242	-0.686813	2.50473	5.05495	0.00254273	-5.56044	-1.77473	-169.47	88.77	56.49	-10.76	-147.95	121.05	-32.28	-5.38	
0.657692	5.75824	0.00137445	-5.58242	0.0164835	1.71352	5.05495	0.00257709	-5.56044	-0.983516	-172.16	91.46	51.11	0	-153.33	115.67	-29.59	-8.07	
-0.0456044	5.75824	0.00137445	-5.58242	0.807692	0.922308	5.05495	0.00257709	-5.56044	-0.28022	-164.09	88.77	56.49	-8.07	-147.95	112.98	-34.97	-13.45	
-0.836813	5.75824	0.00137445	-5.58242	1.5989	0.219011	5.05495	0.00257709	-5.56044	0.510989	-172.16	88.77	59.18	0	-147.95	115.67	-34.97	-8.07	
-1.62802	5.75824	0.00137445	-5.58242	2.39011	-0.484286	5.05495	0.00257709	-5.56044	1.21429	-166.78	88.77	56.49	-10.76	-156.02	110.29	-75.32	-2.69	
-2.41923	5.75824	0.00120264	-5.40659	2.74176	-1.27549	5.05495	0.00257709	-5.56044	1.91758	-123.74	88.77	75.32	45.73	-172.16	112.98	-72.63	-8.07	
