time	COG_x	COG_y	COG_z	Pr_x	Pr_y	Pr_z	Pl_x	Pl_y	Pl_z	COG_Vx	COG_Vy	BODY_x	BODY_y	BODY_z	
0.1	-0.000246795	0.00823904	0.2028	-0.000408426	-0.00558438	-5.72174e-05	0.000337852	0.0785163	0.00546153	0.000472042	-0.0281809	0.00415393	-0.00187874	0.245464
0.125	-0.000232131	0.00760941	0.202812	-0.000408516	-0.00558565	-5.85278e-05	0.000696748	0.0785066	0.00792838	0.000613275	-0.0224236	0.00409324	-0.00265045	0.24466
0.15	-0.000213461	0.00711526	0.202825	-0.000408641	-0.00558661	-5.9843e-05	0.00118812	0.0784942	0.0103952	0.000770893	-0.0172654	0.00401514	-0.00323432	0.243851
0.175	-0.00019041	0.00674356	0.202836	-0.000408793	-0.0055873	-6.10303e-05	0.0018055	0.0784792	0.0126206	0.000949107	-0.0125684	0.00392355	-0.0036573	0.243119
0.2	-0.000162493	0.00648457	0.202845	-0.000408959	-0.00558777	-6.19694e-05	0.00253007	0.0784619	0.0143867	0.00115268	-0.00820728	0.0038242	-0.00394199	0.242539
0.225	-0.000129105	0.00633151	0.202851	-0.000409126	-0.00558804	-6.25651e-05	0.00333255	0.078443	0.0155206	0.00138705	-0.0040654	0.00372391	-0.00410563	0.242171
0.25	-8.94962e-05	0.00628038	0.202853	-0.000409282	-0.00558813	-6.27566e-05	0.00417599	0.0784233	0.0159113	0.00165847	-3.21404e-05	0.00363	-0.0041591	0.242051
0.275	-4.27343e-05	0.00632985	0.202851	-0.000409412	-0.00558805	-6.25239e-05	0.00501948	0.0784039	0.0155207	0.0019742	0.00400026	0.00354989	-0.00410609	0.242193
0.3	1.23206e-05	0.00648122	0.202845	-0.000409507	-0.00558778	-6.18897e-05	0.00582208	0.0783856	0.0143869	0.00234268	0.00813954	0.0034908	-0.00394284	0.242583
0.325	7.70545e-05	0.00673843	0.202835	-0.000409556	-0.00558732	-6.0917e-05	0.00654685	0.0783693	0.0126209	0.00277375	0.0124963	0.0034596	-0.00365848	0.243181
0.35	0.000153139	0.00710822	0.202824	-0.000409549	-0.00558663	-5.97031e-05	0.00716449	0.0783557	0.0103955	0.00327892	0.0171869	0.00346254	-0.00323583	0.243928
0.375	0.000242581	0.00760028	0.202811	-0.000409482	-0.00558567	-5.83692e-05	0.00765617	0.0783454	0.00792875	0.0038717	0.0223367	0.003505	-0.00265244	0.244748
0.4	0.000347772	0.00822759	0.202799	-0.00040935	-0.00558441	-5.70489e-05	0.00801541	0.0783384	0.00546193	0.00456791	0.0280832	0.00359112	-0.00188155	0.245559
0.425	0.00047156	0.00900676	0.202788	-0.000409151	-0.00558279	-5.58744e-05	0.00824868	0.0783347	0.00323655	0.00538617	0.03458	0.00372355	-0.000892657	0.246277
0.45	0.000617318	0.00995847	0.20278	-0.000408886	-0.00558074	-5.49641e-05	0.00837479	0.0783338	0.00147045	0.00634833	0.0420008	0.00390342	0.00034828	0.24683
0.475	0.000789047	0.0111081	0.202775	-0.000408558	-0.00557822	-5.44105e-05	0.00842306	0.0783352	0.000336505	0.00748009	0.0505436	0.00413065	0.00187908	0.247158
0.5	0.000991398	0.0124863	0.202775	-0.000408171	-0.00557516	-5.42719e-05	0.00843041	0.0783381	-5.43031e-05	0.0088117	0.0604368	0.00440446	0.00374207	0.247226
0	0.000991398	0.0124863	0.202775	-0.000408171	-0.00557516	-5.42719e-05	0.00843041	0.0783381	-5.43031e-05	0.0088117	0.0604368	0.00440446	0.00374207	0.247226
0.025	0.0012281	0.0141188	0.202776	-0.000407722	-0.0055715	-5.43514e-05	0.00843085	0.0783418	-5.44205e-05	0.0101717	0.0705573	0.00472469	0.0059598	0.247153
0.05	0.00149662	0.0159899	0.202778	-0.000407213	-0.00556731	-5.44289e-05	0.00843135	0.078346	-5.45415e-05	0.0113671	0.0796124	0.00508795	0.00849949	0.247076
0.075	0.00179289	0.0180733	0.20278	-0.000406652	-0.00556265	-5.44983e-05	0.0084319	0.0783506	-5.46592e-05	0.0123995	0.0876021	0.00548872	0.0113245	0.246997
0.1	0.00211284	0.0203423	0.202782	-0.000406045	-0.00555759	-5.45536e-05	0.0084325	0.0783557	-5.47672e-05	0.0132706	0.0945264	0.00592159	0.0143985	0.246919
0.125	0.0024525	0.0227706	0.202784	-0.0004054	-0.00555217	-5.45892e-05	0.00843313	0.0783611	-5.48591e-05	0.0139819	0.100385	0.00638121	0.0176852	0.246846
0.15	0.00280786	0.0253315	0.202785	-0.000404725	-0.00554646	-5.46004e-05	0.0084338	0.0783668	-5.49297e-05	0.0145352	0.105179	0.00686229	0.0211485	0.24678
