L_C_roll	L_A_roll	L_Linear	L_C_roll_c	L_A_roll_c	
-9.71429	7.6044	0	247.48	169.47	
-9.71429	7.6044	0	266.31	164.09	
-9.71429	7.6044	0	266.31	142.57	
-9.71429	7.69231	0	266.31	131.81	
-9.71429	7.78022	0	258.24	129.12	
-9.62637	7.86813	0	242.1	88.77	
-9.45055	7.95604	0	174.85	102.22	
-9.36264	7.95604	0	199.06	104.91	
-9.36264	8.04396	0	196.37	86.08	
-9.36264	8.04396	0	196.37	75.32	
-9.36264	8.13187	0	196.37	43.04	
-9.36264	8.21978	0	196.37	-10.76	
-9.36264	8.30769	0	193.68	0	
-9.36264	8.21978	0	196.37	2.69	
-9.36264	8.21978	0	193.68	0	
-9.36264	8.30769	0	190.99	0	
-9.36264	8.30769	0	190.99	0	
-9.36264	8.30769	0	190.99	0	
-9.36264	8.30769	0	190.99	0	
-9.36264	8.30769	0	193.68	0	
-9.36264	8.30769	0	193.68	0	
-9.27473	8.30769	0	193.68	0	
-9.27473	8.30769	0	193.68	2.69	
-9.36264	8.30769	0	190.99	0	
-9.36264	8.30769	0	193.68	0	
-9.36264	8.30769	0	193.68	0	
-9.36264	8.30769	0	193.68	0	
-9.36264	8.30769	0	193.68	0	
-9.36264	8.30769	0	190.99	8.07	
-9.36264	8.30769	0	182.92	0	
-9.27473	8.30769	0	185.61	0	
-9.36264	8.30769	0	188.3	0	
-9.27473	8.30769	0	185.61	0	
-9.36264	8.30769	0	185.61	2.69	
-9.36264	8.30769	0	185.61	0	
-9.27473	8.30769	0	185.61	0	
-9.27473	8.30769	0	185.61	0	
-9.27473	8.21978	0	185.61	0	
-9.27473	8.30769	0	188.3	0	
-9.36264	8.21978	0	188.3	0	
-9.27473	8.21978	0	188.3	5.38	
-9.36264	8.30769	0	188.3	0	
-9.36264	8.30769	0	190.99	0	
-9.27473	8.30769	0	188.3	0	
-9.27473	8.30769	0	190.99	0	
-9.27473	8.30769	0	188.3	0	
-9.27473	8.21978	0	193.68	21.52	
-9.36264	8.30769	0	193.68	0	
-9.27473	8.30769	0	188.3	29.59	
-9.27473	8.21978	0	185.61	0	
-9.27473	8.30769	0	185.61	16.14	
-9.27473	8.21978	0	188.3	51.11	
-9.27473	8.21978	0	190.99	48.42	
-9.36264	8.21978	0	193.68	48.42	
-9.36264	8.21978	0	188.3	53.8	
-9.27473	8.13187	0	190.99	61.87	
-9.36264	8.13187	0	188.3	61.87	
-9.27473	8.13187	0	193.68	69.94	
-9.27473	8.13187	0	190.99	94.15	
-9.27473	8.04396	0	193.68	69.94	
-9.27473	8.13187	0	193.68	61.87	
-9.36264	8.13187	0	196.37	61.87	
-9.27473	8.13187	0	193.68	59.18	
-9.36264	8.13187	0	190.99	59.18	
-9.27473	8.13187	0	190.99	51.11	
-9.36264	8.21978	0	193.68	24.21	
-9.36264	8.21978	0	196.37	34.97	
-9.36264	8.30769	0	193.68	21.52	
-9.36264	8.30769	0	196.37	10.76	
-9.36264	8.30769	0	199.06	0	
-9.36264	8.30769	0	199.06	10.76	
-9.36264	8.21978	0	199.06	2.69	
-9.36264	8.21978	0	199.06	10.76	
-9.36264	8.21978	0	201.75	10.76	
-9.36264	8.21978	0	199.06	29.59	
-9.36264	8.21978	0	199.06	37.66	
-9.36264	8.21978	0	201.75	18.83	
-9.36264	8.21978	0	204.44	37.66	
-9.45055	8.30769	0	207.13	24.21	
-9.36264	8.30769	0	204.44	21.52	
-9.36264	8.30769	0	204.44	8.07	
-9.36264	8.30769	0	201.75	0	
-9.36264	8.30769	0	204.44	0	
-9.36264	8.30769	0	207.13	0	
-9.36264	8.30769	0	207.13	0	
-9.45055	8.30769	0	204.44	0	
