time	COG_x	COG_y	COG_z	Pr_x	Pr_y	Pr_z	Pl_x	Pl_y	Pl_z	COG_Vx	COG_Vy	BODY_x	BODY_y	BODY_z	
0.1	0.0253504	0.0604277	0.222596	0.00286079	-0.00686716	0.00551776	0.0268578	0.0746024	-2.03779e-06	0.0182938	0.0274527	0.0341724	0.070237	0.278608
0.125	0.0257984	0.0610418	0.222608	0.00640684	-0.00683161	0.00798468	0.0268576	0.0746037	-3.30727e-06	0.0170607	0.0219398	0.0340666	0.0710202	0.277796
0.15	0.0262242	0.0615255	0.22262	0.0112662	-0.00679833	0.0104537	0.0268569	0.0746047	-4.57811e-06	0.0162468	0.0169661	0.0336854	0.0716212	0.276984
0.175	0.0266376	0.061891	0.222631	0.0173662	-0.00673889	0.0126797	0.0268559	0.0746054	-5.70032e-06	0.0158322	0.0124094	0.0330645	0.0720605	0.276266
0.2	0.0270479	0.0621471	0.22264	0.0245249	-0.00666951	0.0144463	0.0268545	0.0746059	-6.53924e-06	0.0158067	0.00815756	0.0322573	0.0723618	0.275724
0.225	0.0274641	0.0622998	0.222644	0.032453	-0.00659296	0.0155808	0.026853	0.0746062	-6.98587e-06	0.0161697	0.00410623	0.0313291	0.0725419	0.275428
0.25	0.0278949	0.0623529	0.222645	0.0407855	-0.00651274	0.015972	0.0268514	0.0746063	-6.97475e-06	0.01693	0.000155813	0.0303523	0.072611	0.275417
0.275	0.0283498	0.0623077	0.222642	0.0491182	-0.00643274	0.0155818	0.0268499	0.0746062	-6.49509e-06	0.0181064	-0.00379077	0.0294034	0.0725717	0.275701
0.3	0.0288383	0.0621631	0.222634	0.0570465	-0.00635685	0.0144482	0.0268486	0.0746059	-5.593e-06	0.0197277	-0.00783052	0.0285612	0.0724185	0.276251
0.325	0.0293713	0.0619155	0.222624	0.0642057	-0.00628858	0.0126824	0.0268475	0.0746054	-4.36402e-06	0.0218339	-0.0120627	0.0279046	0.0721393	0.277011
0.35	0.0299607	0.061559	0.222611	0.0703063	-0.00623072	0.010457	0.0268469	0.0746046	-2.9385e-06	0.0244766	-0.0165913	0.0275082	0.0717166	0.277901
0.375	0.0306203	0.061085	0.222598	0.0751623	-0.00618507	0.00799003	0.0268468	0.0746036	-1.46381e-06	0.0277209	-0.0215277	0.0274356	0.0711294	0.278832
