time	COG_x	COG_y	COG_z	Pr_x	Pr_y	Pr_z	Pl_x	Pl_y	Pl_z	BODY_x	BODY_y	BODY_z	BODY_vx	BODY_vy	BODY_vz	BODY_ax	BODY_ay	BODY_az	COG_vx	COG_vy	COG_vz	COG_ax	COG_ay	COG_az	
0.375	-0.00020797	0.0493002	0.226575	-5.03911e-05	0.00296689	2.54271e-05	-5.02106e-05	0.0791681	2.51891e-05	0.0280554	0.0525213	0.29608	7.41927e-05	0.156446	0.000863292	0.00116826	-0.0882663	0.0141041	0	0.109017	0	0	-0.0943133	0	
0.4	-0.000208156	0.0519797	0.226575	-5.04962e-05	0.00297305	2.56337e-05	-5.03176e-05	0.0791743	2.53807e-05	0.0280578	0.0563497	0.29611	9.99478e-05	0.153135	0.00118572	0.0010302	-0.132432	0.0128972	0	0.106266	0	0	-0.12575	0	
0.425	-0.000208361	0.0545809	0.226574	-5.05958e-05	0.00297902	2.58563e-05	-5.04192e-05	0.0791803	2.55889e-05	0.028061	0.0600675	0.296147	0.000125118	0.148715	0.00147876	0.0010068	-0.176819	0.0117216	0	0.102729	0	0	-0.157186	0	
0.45	-0.000208634	0.0570842	0.226572	-5.06894e-05	0.00298476	2.60909e-05	-5.05148e-05	0.079186	2.58095e-05	0.0280646	0.0636472	0.29619	0.000143324	0.143185	0.00172303	0.000728245	-0.221207	0.00977061	0	0.0984068	0	0	-0.188622	0	
0.475	-0.0002089	0.0594703	0.226571	-5.07765e-05	0.00299024	2.6333e-05	-5.06038e-05	0.0791915	2.60383e-05	0.0280686	0.0670606	0.296238	0.000160959	0.136537	0.00191357	0.00070539	-0.265924	0.00762177	0	0.0932983	0	0	-0.220059	0	
0.5	-0.000209184	0.0617194	0.226569	-5.08567e-05	0.00299541	2.65777e-05	-5.06859e-05	0.0791967	2.62705e-05	0.0280729	0.0702798	0.296289	0.000171664	0.128769	0.0020442	0.000428222	-0.310696	0.00522511	0	0.0874039	0	0	-0.251495	0	
0.525	-0.000209477	0.0638121	0.226568	-5.09296e-05	0.00300021	2.68197e-05	-5.07606e-05	0.0792015	2.65007e-05	0.0280773	0.0732767	0.296342	0.000176941	0.119877	0.00210959	0.000211093	-0.355688	0.00261584	0	0.0807236	0	0	-0.282931	0	
0.55	-0.000209769	0.0657287	0.226566	-5.0995e-05	0.00300462	2.70533e-05	-5.08277e-05	0.0792059	2.67236e-05	0.0280817	0.0760231	0.296394	0.000176484	0.109856	0.00210606	-1.83082e-05	-0.400848	-0.000141309	0	0.0732573	0	0	-0.314367	0	
0.575	-0.000210052	0.0674499	0.226565	-5.10525e-05	0.00300857	2.72728e-05	-5.08868e-05	0.0792098	2.69335e-05	0.028086	0.0784907	0.296445	0.000170118	0.098702	0.00203152	-0.000254628	-0.446155	-0.00298176	0	0.0650052	0	0	-0.345803	0	
0.6	-0.000210314	0.068956	0.226564	-5.11019e-05	0.00301203	2.74724e-05	-5.09376e-05	0.0792133	2.71247e-05	0.0280899	0.080651	0.296492	0.000157811	0.0864126	0.00188557	-0.000492269	-0.491577	-0.00583801	0	0.0559672	0	0	-0.377239	0	
0	-0.000210314	0.068956	0.226564	-5.11019e-05	0.00301203	2.74724e-05	-5.09376e-05	0.0792133	2.71247e-05	0.0280899	0.080651	0.296492	0.000157811	0.0864126	0.00188557	-0.000492269	-0.491577	-0.00583801	0	0.0559689	0	0	-0.377231	0	
0.025	-0.000210233	0.0702362	0.226565	-5.11643e-05	0.00301497	0.000516024	-5.09911e-05	0.0792162	2.70231e-05	0.0280885	0.0824787	0.296367	-5.7068e-05	0.0731085	-0.00499624	-0.00859517	-0.532166	-0.275272	0	0.0471622	0	0	-0.328686	0	
