time	COG_x	COG_y	COG_z	Pr_x	Pr_y	Pr_z	Pl_x	Pl_y	Pl_z	BODY_x	BODY_y	BODY_z	BODY_vx	BODY_vy	BODY_vz	BODY_ax	BODY_ay	BODY_az	COG_vx	COG_vy	COG_vz	COG_ax	COG_ay	COG_az	
0.3	-0.000114743	0.0358918	0.222576	-0.00043816	0.00102005	-4.43496e-07	-7.51643e-05	0.0812747	-9.86991e-07	0.00470506	0.0335783	0.280155	-0.000738083	-0.143203	0.000632349	-0.0035325	0.0528326	0.0153605	-0.000589568	-0.103242	0	-0.00308822	0.0776914	0	
0.325	-0.000130409	0.0333515	0.222575	-0.000438086	0.00101436	-5.17503e-07	-7.50831e-05	0.081269	-1.01512e-06	0.00468432	0.0300643	0.28018	-0.000829634	-0.14056	0.000993652	-0.00366204	0.105717	0.0144521	-0.000667212	-0.100815	0	-0.00311746	0.116508	0	
0.35	-0.000148021	0.0308838	0.222574	-0.000438017	0.00100883	-5.67481e-07	-7.50078e-05	0.0812635	-1.02053e-06	0.00466123	0.0266495	0.280213	-0.000923813	-0.136592	0.00131813	-0.00376718	0.158711	0.0129793	-0.000745149	-0.0974171	0	-0.00311161	0.155324	0	
0.375	-0.000167576	0.0285126	0.222573	-0.000437955	0.00100352	-5.95197e-07	-7.49396e-05	0.0812582	-1.00544e-06	0.00463573	0.0233671	0.280253	-0.00101996	-0.131296	0.00159276	-0.00384579	0.211858	0.0109851	-0.000822501	-0.0930488	0	-0.00307067	0.194139	0	
0.4	-0.000189046	0.0262623	0.222572	-0.0004379	0.000998468	-6.03137e-07	-7.48799e-05	0.0812531	-9.72751e-07	0.00460779	0.0202504	0.280298	-0.00111733	-0.124666	0.00180596	-0.00389505	0.265191	0.00852792	-0.00089839	-0.0877101	0	-0.00299463	0.232953	0	
0.425	-0.000212381	0.0241568	0.222571	-0.000437856	0.000993743	-5.94397e-07	-7.483e-05	0.0812484	-9.26001e-07	0.00457742	0.017333	0.280347	-0.00121512	-0.116698	0.00194795	-0.00391152	0.318729	0.00567964	-0.00097194	-0.0814011	0	-0.0028835	0.271767	0	
0.45	-0.000237509	0.0222204	0.22257	-0.000437821	0.000989395	-5.72566e-07	-7.47912e-05	0.0812441	-8.69213e-07	0.00454461	0.0146484	0.280397	-0.0013124	-0.107386	0.00201105	-0.00389128	0.372475	0.00252381	-0.00104227	-0.0741218	0	-0.00273728	0.31058	0	
0.475	-0.000264336	0.0204772	0.222569	-0.000437799	0.000985478	-5.41584e-07	-7.47649e-05	0.0812401	-8.0676e-07	0.0045094	0.0122302	0.280447	-0.00140815	-0.0967252	0.00198989	-0.00382998	0.426416	-0.000846093	-0.00110851	-0.0658721	0	-0.00255597	0.349393	0	
0.5	-0.000292748	0.0189513	0.222568	-0.00043779	0.000982048	-5.05585e-07	-7.47521e-05	0.0812367	-7.43212e-07	0.00447187	0.0101124	0.280494	-0.00150123	-0.0847122	0.00188169	-0.003723	0.480523	-0.00432801	-0.00116978	-0.0566522	0	-0.00233956	0.388204	0	
0	-0.000292748	0.0189513	0.222568	-0.00043779	0.000982048	-5.05585e-07	-7.47521e-05	0.0812367	-7.43212e-07	0.00447187	0.0101124	0.280494	-0.00150123	-0.0847122	0.00188169	-0.003723	0.480523	-0.00432801	0	-0.0566747	0	0.00467911	0.388069	0	
0.025	-0.000291264	0.0176566	0.222569	-0.000437733	0.000979151	-6.82581e-07	-6.80337e-05	0.0812349	0.000390018	0.00447203	0.00832252	0.280404	6.33898e-06	-0.0715966	-0.00357996	0.0603027	0.524622	-0.218466	0.000117457	-0.0476297	0	0.00473661	0.337012	0	
0.05	-0.000286603	0.0165717	0.222574	-0.000437706	0.000976754	-1.2647e-06	-2.21379e-05	0.0812395	0.00152394	0.00446421	0.00683876	0.28006	-0.000312761	-0.0593503	-0.0137866	-0.012764	0.489851	-0.408266	0.0002378	-0.0397552	0	0.00491051	0.294237	0	
0.075	-0.00027859	0.0156699	0.222582	-0.000437714	0.000974792	-2.1933e-06	9.8315e-05	0.0812561	0.00329002	0.00444247	0.00562266	0.279497	-0.000869805	-0.0486439	-0.022508	-0.0222818	0.428259	-0.348856	0.000363987	-0.0328576	0	0.00520508	0.258693	0	
